Gene.symbol
ABCA10
ABCA12
ABCA7
ABCB1
ABCB11
ABCC2
ABCC3
ABCC4
ABCC5
ABCC6
ABCC6P2
ABCC9
ABCD2
ABCG1
ABCG2
ABI1
ABL1
ABL2
ABLIM1
ACACA
ACAN
ACD
ACE
ACER1
ACOT7
ACSBG1
ACSL3
ACSL6
ACTB
ACTC1
ACTG1
ACTL6B
ACTN2
ACVR1
ACVR1B
ACVR1C
ACVR2A
ACVRL1
ADA
ADAM28
ADAMTS13
ADAMTS20
ADAMTS6
ADAMTSL3
ADCY4
ADD3
ADM
ADRB2
AFF1
AFF2
AFF3
AFF4
AGO4
AGR3
AHCYL1
AHI1
AHR
AHRR
AICDA
AIM2
AIP
AIRE
AJUBA
AK2
AK3
AK4
AK5
AKAP12
AKAP6
AKAP9
AKIRIN2
AKR1C3
AKR1C4
AKT1
AKT2
AKT3
ALAS2
ALDH1A1
ALDH2
ALDH8A1
ALDOA
ALDOC
ALK
ALOX12B
ALOX5
ALPP
AMER1
AMH
ANG
ANGPT1
ANGPTL1
ANK2
ANKRD1
ANKRD17
ANKRD26
ANKRD28
ANKRD37
ANLN
ANTXR1
ANTXR2
APC
APEX1
APH1A
APLP2
APOA1
APOB
APOBEC3B
APOBEC3G
APOD
AQP12A
AR
ARAF
ARFRP1
ARHGAP20
ARHGAP21
ARHGAP26
ARHGAP35
ARHGEF11
ARHGEF12
ARHGEF26
ARHGEF7
ARID1A
ARID1B
ARID2
ARID3A
ARID3B
ARID4A
ARID4B
ARID5A
ARID5B
ARIH2
ARL11
ARL13B
ARNT
ARRDC4
ASH2L
ASMTL
ASPH
ASPSCR1
ASTN2
ASXL1
ASXL2
ASXL3
ATAD2
ATF1
ATF3
ATF6
ATG13
ATG5
ATIC
ATL1
ATM
ATN1
ATP10A
ATP10B
ATP10D
ATP11B
ATP1A1
ATP1B4
ATP2B3
ATP6AP1
ATP6V1B2
ATP8A2
ATR
ATRNL1
ATRX
ATXN1
AURKA
AURKB
AURKC
AUTS2
AXIN1
AXIN2
AXL
B2M
BABAM1
BACH1
BACH2
BAG3
BAG4
BAI3
BAIAP2L1
BAK1
BANF1
BAP1
BARD1
BAX
BAZ2A
BAZ2B
BBC3
BCAS3
BCAS4
BCHE
BCL10
BCL11A
BCL11B
BCL2
BCL2A1
BCL2L1
BCL2L11
BCL2L12
BCL2L2
BCL3
BCL6
BCL7A
BCL9
BCOR
BCORL1
BCR
BDNF
BDP1
BEND2
BHLHE22
BICC1
BIN1
BIRC2
BIRC3
BIRC5
BIRC6
BLID
BLM
BLNK
BMP4
BMPR1A
BNC2
BNIP3
BRAF
BRCA1
BRCA2
BRCC3
BRD1
BRD3
BRD4
BRD9
BRE
BRIP1
BRSK1
BRWD3
BTBD18
BTG1
BTG2
BTK
BTLA
BTNL2
BTRC
BUB1B
C11ORF1
C11ORF30
C11ORF54
C11ORF95
C15ORF41
C15ORF65
C17ORF70
C19ORF40
C1ORF86
C2CD2L
C2ORF44
C3ORF27
CA10
CA9
CACNA1C
CACNA1D
CACNA1F
CACNA1G
CACNA1S
CACNA2D1
CACNA2D3
CACNB2
CAD
CALCA
CALR
CALR3
CAMK2A
CAMK2B
CAMK2G
CAMTA1
CANT1
CAPRIN1
CAPZB
CARD11
CARM1
CARS
CASC5
CASP10
CASP3
CASP7
CASP8
CASQ2
CASR
CASZ1
CAV1
CAV3
CBFA2T3
CBFB
CBL
CBLB
CBLC
CCDC141
CCDC18
CCDC28A
CCDC6
CCDC63
CCDC88C
CCK
CCL19
CCL2
CCNA2
CCNB1IP1
CCNB3
CCND1
CCND2
CCND3
CCNE1
CCNG1
CCNI
CCR4
CCR7
CCT6B
CCT6P1
CD19
CD22
CD247
CD27
CD274
CD276
CD28
CD36
CD3EAP
CD40
CD40LG
CD44
CD47
CD58
CD70
CD74
CD79A
CD79B
CD8A
CDAN1
CDC14A
CDC14B
CDC20
CDC25A
CDC25B
CDC25C
CDC27
CDC42
CDC45
CDC6
CDC7
CDC73
CDCA5
CDH1
CDH10
CDH11
CDH18
CDH2
CDH20
CDH23
CDH4
CDH5
CDH6
CDK1
CDK12
CDK2
CDK3
CDK4
CDK5
CDK5RAP2
CDK6
CDK7
CDK8
CDK9
CDKL5
CDKN1A
CDKN1B
CDKN1C
CDKN2A
CDKN2B
CDKN2C
CDKN2D
CDKN3
CDT1
CDX1
CDX2
CEBPA
CEBPB
CEBPD
CEBPE
CECR1
CENPF
CENPU
CEP112
CEP170B
CEP57
CEP85L
CEP89
CES1
CES2
CHCHD7
CHD1
CHD2
CHD3
CHD4
CHD5
CHD6
CHD8
CHEK1
CHEK2
CHIC2
CHL1
CHMP2A
CHMP2B
CHMP4C
CHN1
CHPF2
CHST10
CHST11
CHUK
CIC
CIITA
CIRH1A
CIT
CKB
CKS1B
CLCA2
CLDN18
CLIP1
CLP1
CLTA
CLTC
CLTCL1
CLUAP1
CMC4
CMKLR1
CMPK1
CNBP
CNGA4
CNKSR3
CNOT2
CNOT3
CNTN1
CNTRL
COG5
COL11A1
COL1A1
COL1A2
COL2A1
COL3A1
COL4A1
COL4A2
COL6A3
COL7A1
COL9A3
COLEC12
COMMD1
COMT
CORIN
CORO1C
COX15
COX6C
CPNE1
CPS1
CPSF6
CRADD
CRBN
CRCT1
CREB1
CREB3L1
CREB3L2
CREBBP
CREM
CRHR1
CRIPAK
CRKL
CRLF2
CRTC1
CRTC3
CRX
CRYAB
CSF1
CSF1R
CSF3
CSF3R
CSMD1
CSMD3
CSNK1A1
CSNK1G2
CSNK2A1
CSNK2B
CSRP3
CTC1
CTCF
CTDSP2
CTF1
CTLA4
CTNNA1
CTNNA2
CTNNA3
CTNNB1
CTNND2
CTRB1
CTSA
CTSS
CTSV
CUL1
CUL3
CUX1
CXCL8
CXCR4
CXCR7
CXXC4
CYFIP2
CYLD
CYP1A2
CYP1B1
CYP2A6
CYP2B6
CYP2C19
CYP2C8
CYP2C9
CYP2D6
CYP2R1
CYP3A4
CYP3A5
CYSLTR2
DAB2IP
DACH1
